deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band,full_name,email,phone,city,annual_income,segment,broker_name,agency,experience_years,rating,city_broker,city_property,neighborhood,property_type,bedrooms,bathrooms,area_sqft,year_built,parking,furnishing,latitude,longitude,listing_price,status_property,amenities,age_years,condition,hoa_fee,energy_rating,school_score,walk_score
DEAL305223,2024-12-30,CUST101327,BRK50276,PROP206071,7969344,7711109.0,Yes,10.01,Closed,2025-01-19,Cold Call,Facebook,client wants quick close,Mid,Aditi Iyer,aarav.reddy612@gmail.com,6743922458.0,Pune,124756.0,Mid,Rahul Shah,PropSquare,4.0,3.8,Chennai,Noida,Sector 62,Apartment,2.0,1.0,1173,2011.0,Street,Furnished,22.886106,84.722113,8562195,Sold,"Power Backup, Gym, Security, Pool",1.0,Needs Renovation,3317.0,D,47.0,31.0
DEAL305224,2018-11-01,CUST101177,BRK50284,PROP203664,6441604,6541273.0,Yes,9.9,Closed,2018-12-09,Walk-in,Newspaper,client wants quick close,Mid,Rohan Singh,aditi.mehta152@outlook.com,5562967819.0,Hyderabad,64424.0,Mid,Vivaan Chopra,UrbanKeys,6.0,3.7,Kolkata,Chennai,Kothrud,Plot,1.0,3.0,553,1993.0,Covered,Semi-Furnished,25.429046,74.361355,6516050,Sold,"Intercom, Power Backup, Gym, CCTV",18.0,Old,1311.0,B,99.0,86.0
DEAL305225,2018-05-11,CUST100764,BRK50135,PROP201868,5659444,5747978.0,Yes,7.15,Closed,2018-08-02,Social Media,Broker Referral,urgent,Mid,Aarav Khan,vihaan.gupta206@yahoo.com,2362986083.0,Bengaluru,96149.0,Premium,Rohan Agarwal,CityHomes,6.0,4.5,Gurugram,Bangalore,Indiranagar,Apartment,3.0,3.0,1066,2002.0,Covered,Semi-Furnished,14.424459,72.604878,5982628,Withdrawn,"Lift, Parking",39.0,New,2062.0,B,76.0,99.0
DEAL305226,2023-10-02,CUST104996,BRK50168,PROP207428,11012602,10482999.0,Yes,-1.0,Pending,2023-10-11,Referral,Billboard,urgent,High,Anaya Iyer,kabir.iyer145@yahoo.com,4941880625.0,Surat,402944.0,Budget,Anita Reddy,Skyline Realty,8.0,4.1,Surat,Pune,Sector 62,Villa,2.0,3.0,1032,1995.0,No,Unfurnished,28.057608,86.071596,10953800,Active,"CCTV, Pool, Play Area",16.0,Good,519.0,C,91.0,62.0
DEAL305227,2019-12-28,CUST103549,BRK50279,PROP205844,5835143,5902685.0,Yes,9.23,Closed,2020-01-09,Email Campaign,Instagram,urgent,Mid,Mira Nair,vihaan.shah828@outlook.com,4552743373.0,Delhi,145338.0,Budget,Aditi Iyer,PropHub,6.0,2.6,Ahmedabad,Delhi,T Nagar,Row House,2.0,1.0,1052,2000.0,Yes,Furnished,23.569927,77.945326,6222021,Sold,"Intercom, Lift, Play Area",39.0,Needs Renovation,1711.0,F,59.0,31.0
DEAL305228,2018-05-24,CUST104398,BRK50322,PROP202440,13341369,13857934.0,Yes,7.33,Closed,2018-07-15,Walk-in,Instagram,see email,High,Rohan Kapoor,anita.kulkarni370@example.com,5083858341.0,Surat,264068.0,Premium,Sneha Kulkarni,UrbanKeys,8.0,2.9,Hyderabad,Bangalore,Sector 62,Studio,3.0,2.0,819,2018.0,Street,Unfurnished,19.753292,85.304112,14204472,Under Offer,"Security, Pool, Lift, Play Area, Intercom",13.0,Old,2480.0,B,40.0,77.0
DEAL305229,2018-05-24,CUST100929,BRK50276,PROP205838,7562625,7774372.0,Yes,9.23,Pending,2023-10-11,Referral,Google Ads,urgent,Mid,Sneha Gupta,diya.chopra531@gmail.com,5874848258.0,Hyderabad,181648.0,Luxury,Rahul Shah,PropSquare,4.0,3.8,Chennai,Bengaluru,Sector 62,Row House,2.0,2.0,1726,2004.0,Covered,Unfurnished,15.58194,75.466046,7999789,Under Offer,"Garden, Gym",2.0,Old,2480.0,F,96.0,59.0
DEAL305230,2018-12-04,CUST100182,BRK50231,PROP202690,4584509,4663016.0,Yes,10.4,Closed,2019-02-27,Walk-in,Instagram,urgent,Mid,Aditi Das,diya.singh990@yahoo.com,7188792934.0,Surat,161108.0,Luxury,Rohan Kulkarni,PropHub,2.0,2.6,Gurugram,Bangalore,DLF Phase 3,Studio,2.0,2.0,345,1995.0,Street,Furnished,18.987829,73.500979,4666459,Withdrawn,"Intercom, Garden, Parking, Power Backup, Wifi",24.0,New,2480.0,F,59.0,93.0
DEAL305231,2024-09-30,CUST102785,BRK50472,PROP206384,12083327,12066165.0,No,9.56,Pending,2023-10-11,Online Portal,Newspaper,urgent,High,Mira Iyer,priya.chopra833@outlook.com,9429228179.0,Ahmedabad,276237.0,Budget,Aditi Reddy,Skyline Realty,4.0,4.5,Gurugram,Pune,T Nagar,Plot,2.0,1.0,1301,2002.0,Street,Semi-Furnished,28.115137,83.424508,13129962,Withdrawn,"CCTV, Play Area",26.0,Needs Renovation,2946.0,D,81.0,56.0
DEAL305232,2018-10-04,CUST103030,BRK50235,PROP201374,8709585,8690056.0,Yes,10.12,Cancelled,2023-10-11,Cold Call,Billboard,urgent,High,Priya Das,rahul.chopra752@yahoo.com,3533589334.0,Chennai,161108.0,Budget,Aditi Kapoor,Skyline Realty,5.0,4.2,Mumbai,Bangalore,Indiranagar,Villa,2.0,3.0,816,2012.0,Street,Furnished,13.213128,77.927235,9126481,Withdrawn,"Wifi, Garden, Parking",27.0,Needs Renovation,2831.0,C,70.0,41.0
DEAL305233,2021-02-07,CUST102578,BRK50059,PROP205309,9061064,9288958.0,Yes,10.49,Pending,2023-10-11,Walk-in,Instagram,urgent,High,Sachin Iyer,anita.khan508@outlook.com,3439873087.0,Noida,178953.0,Mid,Aarav Khan,Skyline Realty,1.0,3.3,Pune,Gurugram,T Nagar,Studio,2.0,1.0,1475,2011.0,Yes,Semi-Furnished,25.070274,83.264563,8761950,Under Offer,"Club House, Intercom, Parking, Garden",16.0,Old,3026.0,B,77.0,84.0
DEAL305234,2022-06-11,CUST100446,BRK50300,PROP200062,9403756,9071124.0,Yes,10.22,Closed,2022-08-11,Walk-in,Billboard,??,High,Rohan Kapoor,diya.sharma168@yahoo.com,1165408497.0,Jaipur,260645.0,Premium,Kabir Kulkarni,CityHomes,10.0,3.4,Ahmedabad,Gurugram,Sector 62,Plot,1.0,2.0,1134,2009.0,Street,Unfurnished,13.172863,75.220965,9549392,Sold,"Wifi, CCTV, Lift",4.0,New,2351.0,B,62.0,46.0
DEAL305235,2020-10-31,CUST103950,BRK50339,PROP206906,8375062,7959339.0,No,8.75,Pending,2023-10-11,Social Media,Broker Referral,urgent,Mid,Aditi Mehta,rahul.das100@example.com,8462457607.0,Pune,469403.0,Mid,Arjun Singh,HomeNest,7.0,3.0,Pune,Noida,Banjara Hills,Penthouse,3.0,2.0,931,2014.0,No,Unfurnished,28.068908,79.291576,8251419,Active,"Lift, Wifi, Parking",2.0,Old,2845.0,F,78.0,64.0
DEAL305236,2022-01-29,CUST103193,BRK50466,PROP205476,10334836,9902341.0,Yes,8.92,Closed,2022-02-08,Email Campaign,Website,urgent,High,Priya Nair,sachin.kapoor323@outlook.com,9270176400.0,Ahmedabad,258901.0,Mid,Diya Nair,UrbanKeys,6.0,2.6,Chennai,Noida,Indiranagar,Penthouse,2.0,2.0,1632,2004.0,Yes,Furnished,20.189448,78.119814,11446810,Sold,"Garden, CCTV, Power Backup, Play Area, Security",31.0,Old,1229.0,A,41.0,54.0
DEAL305237,2025-04-17,CUST103511,BRK50399,PROP206615,9116866,9017675.0,Yes,7.88,Pending,2023-10-11,Email Campaign,Google Ads,client wants quick close,High,Arjun Sharma,arjun.shah344@outlook.com,5947772036.0,Hyderabad,41778.0,Mid,Anita Shah,Skyline Realty,4.0,3.3,Noida,Kolkata,Salt Lake,Penthouse,2.0,2.0,526,2012.0,No,Furnished,25.5528,77.249317,9858844,Sold,"Play Area, Pool, Garden",11.0,New,2408.0,D,87.0,63.0
DEAL305238,2018-09-25,CUST102047,BRK50093,PROP200546,14019526,14075711.0,Yes,9.23,Pending,2023-10-11,Online Portal,Google Ads,client wants quick close,High,Sneha Chopra,sneha.shah200@yahoo.com,4867597565.0,Ahmedabad,216972.0,Premium,Aarav Das,PropHub,5.0,3.0,Gurugram,Noida,Sector 62,Studio,1.0,2.0,897,2024.0,Covered,Semi-Furnished,27.523753,81.268553,15011564,Sold,"Intercom, Security",11.0,Old,4135.0,F,69.0,37.0
DEAL305239,2020-08-19,CUST102749,BRK50254,PROP205961,9609549,9823250.0,Yes,11.0,Closed,2020-11-11,Email Campaign,Website,urgent,High,Vihaan Shah,anita.chopra476@yahoo.com,8405015623.0,Gurugram,216177.0,Luxury,Rahul Agarwal,PropHub,11.0,3.3,Bengaluru,Ahmedabad,Satellite,Apartment,1.0,1.0,933,2022.0,Covered,Semi-Furnished,21.153992,78.354843,9897898,Sold,"Parking, Security",27.0,Old,3076.0,E,42.0,42.0
DEAL305240,2018-08-05,CUST102234,BRK50148,PROP202888,2710392,2925102.0,No,10.6,Closed,2018-10-01,Email Campaign,Facebook,urgent,Low,Aditi Khan,kabir.agarwal807@outlook.com,8659438760.0,Noida,210034.0,Mid,Ishaan Mehta,Skyline Realty,7.0,3.2,Jaipur,Ahmedabad,Malviya Nagar,Studio,2.0,2.0,1031,1997.0,Street,Furnished,15.611804,79.537969,2819145,Active,"Pool, Lift, Play Area, Wifi",12.0,Needs Renovation,4077.0,D,75.0,74.0
DEAL305241,2021-11-22,CUST104265,BRK50465,PROP204410,1982094,2026891.0,Yes,8.92,Closed,2022-02-12,Walk-in,Facebook,see email,Low,Rohan Shah,sachin.chopra145@yahoo.com,4189660837.0,Hyderabad,342363.0,Premium,Kabir Shah,UrbanKeys,13.0,2.9,Bengaluru,Mumbai,Sector 62,Studio,2.0,1.0,215,1996.0,Street,Furnished,13.436349,73.158069,1899044,Withdrawn,"CCTV, Power Backup",19.0,Old,3481.0,E,98.0,53.0
DEAL305242,2021-08-28,CUST100991,BRK50325,PROP207313,9603016,9181549.0,No,8.38,Closed,2021-10-13,Referral,Facebook,urgent,High,Sachin Iyer,rohan.reddy540@yahoo.com,1809284667.0,Noida,125544.0,Luxury,Kabir Mehta,Skyline Realty,5.0,3.7,Pune,Jaipur,Malviya Nagar,Villa,1.0,2.0,1578,2009.0,No,Furnished,15.262708,83.405182,9388722,Active,"Club House, CCTV",38.0,Old,2294.0,C,88.0,33.0
DEAL305243,2023-02-21,CUST102153,BRK50128,PROP205699,3669500,3960172.0,No,9.23,Closed,2023-05-08,Social Media,Google Ads,urgent,Mid,Anaya Kapoor,vihaan.kulkarni640@example.com,5894546718.0,Bengaluru,161108.0,Mid,Aarav Nair,Skyline Realty,3.0,3.9,Surat,Ahmedabad,Salt Lake,Row House,3.0,2.0,741,1987.0,Covered,Unfurnished,18.445615,74.435147,3984291,Withdrawn,"Intercom, Play Area, Wifi",14.0,New,1586.0,B,59.0,44.0
DEAL305244,2018-07-29,CUST102365,BRK50160,PROP207784,6733819,7177534.0,Yes,11.08,Closed,2018-08-26,Walk-in,Newspaper,client wants quick close,Mid,Sachin Kapoor,sachin.sharma78@yahoo.com,6607947421.0,Kolkata,420049.0,Budget,Sachin Iyer,PropSquare,4.0,4.9,Bangalore,Ahmedabad,Indiranagar,Villa,2.0,2.0,1684,1986.0,Street,Semi-Furnished,21.789311,78.311792,7363025,Sold,"Power Backup, CCTV, Garden",36.0,Good,4816.0,F,87.0,50.0
DEAL305245,2024-09-12,CUST100708,BRK50035,PROP205656,7015571,7399361.0,Yes,9.39,Closed,2024-10-10,Cold Call,Google Ads,urgent,Mid,Rohan Chopra,vihaan.shah275@outlook.com,3524229876.0,Delhi,182260.0,Budget,Mira Reddy,PropHub,8.0,4.0,Mumbai,Pune,Banjara Hills,Studio,2.0,2.0,439,1993.0,Yes,Semi-Furnished,24.47255,83.154021,6737583,Active,"Club House, Play Area, Garden",34.0,New,3147.0,E,75.0,82.0
DEAL305246,2021-02-07,CUST103177,BRK50270,PROP204550,10501767,10985704.0,Yes,9.23,Closed,2021-03-22,Referral,Billboard,ok,High,Aarav Das,kabir.nair598@outlook.com,5109257755.0,Hyderabad,189837.0,Mid,Mira Shah,HomeNest,7.0,3.2,Surat,Pune,Salt Lake,Plot,2.0,3.0,1616,2008.0,Street,Furnished,24.025101,85.21063,10012556,Withdrawn,"Intercom, Power Backup, Garden, Security, Pool",39.0,New,2480.0,F,47.0,71.0
DEAL305247,2018-08-24,CUST104959,BRK50103,PROP200008,15106521,14797558.0,Yes,11.39,Closed,2018-10-28,Walk-in,Newspaper,urgent,High,Vihaan Reddy,diya.kulkarni766@gmail.com,6240708657.0,Gurugram,324551.0,Premium,Ishaan Nair,PropHub,3.0,3.6,Jaipur,Ahmedabad,Banjara Hills,Apartment,1.0,2.0,701,2005.0,No,Semi-Furnished,27.743606,84.984926,15223641,Sold,"Security, Parking, Power Backup, Garden",30.0,New,2276.0,E,96.0,43.0
DEAL305248,2024-09-30,CUST100118,BRK50273,PROP206858,4962744,4905194.0,Yes,10.15,Pending,2023-10-11,Walk-in,Broker Referral,urgent,Mid,Rahul Gupta,arjun.nair at gmail.com,7020437854.0,Ahmedabad,110320.0,Mid,Anaya Sharma,Skyline Realty,8.0,3.1,Jaipur,Pune,Banjara Hills,Studio,2.0,2.0,1553,1995.0,Covered,Furnished,26.522487,76.851592,5478005,Active,"Intercom, Pool",21.0,Good,3219.0,E,70.0,79.0
DEAL305249,2019-03-07,CUST100207,BRK50286,PROP203896,10661955,10694276.0,Yes,9.76,Closed,2019-05-09,Online Portal,Newspaper,??,High,nAita Singh,mira.mehta305@outlook.com,6365792393.0,Noida,264729.0,Mid,Kabir Singh,UrbanKeys,6.0,3.6,Gurugram,Jaipur,Sector 62,Penthouse,2.0,1.0,449,2000.0,Covered,Unfurnished,18.897944,80.494622,11034745,Active,"Pool, Parking, Garden, CCTV",35.0,Needs Renovation,1730.0,C,87.0,59.0
DEAL305250,2024-09-10,CUST100970,BRK50067,PROP200874,3368279,3619413.0,Yes,8.21,Cancelled,2023-10-11,Walk-in,Google Ads,??,Mid,Priya Patel,arjun.das380@gmail.com,4990429818.0,Chennai,128887.0,Budget,Sneha Kapoor,PropHub,5.0,3.6,Noida,Surat,Indiranagar,Studio,2.0,2.0,1436,1998.0,Covered,Furnished,22.856259,84.810603,3229802,Under Offer,"Wifi, Lift",32.0,Needs Renovation,1563.0,A,51.0,38.0
DEAL305251,2018-09-20,CUST101498,BRK50196,PROP200234,12770360,13142115.0,Yes,10.71,Closed,2018-12-15,Walk-in,Website,urgent,High,Vivaan Kulakrni,vivaan.agarwal445@example.com,3523864167.0,Hyderabad,565587.0,Mid,Sneha Chopra,HomeNest,3.0,4.3,Pune,Chennai,DLF Phase 3,Row House,4.0,1.0,973,1998.0,No,Semi-Furnished,20.540823,80.312479,13609669,Sold,"Intercom, Play Area",27.0,New,3320.0,C,50.0,49.0
DEAL305252,2020-05-06,CUST101558,BRK50413,PROP200654,8587935,9266584.0,Yes,8.51,Closed,2020-07-12,Social Media,Facebook,??,High,Anaya Kulkarni,sachin.kapoor386@example.com,662688625.0,Chennai,40266.0,Mid,Rahul Nair,CityHomes,8.0,3.5,Chennai,Noida,Banjara Hills,Studio,2.0,3.0,1842,1985.0,Covered,Semi-Furnished,20.575138,76.959545,8580496,Sold,"Power Backup, Gym, Garden, Play Area",14.0,Needs Renovation,1662.0,A,53.0,43.0
DEAL305253,2024-08-20,CUST102167,BRK50293,PROP204004,11898351,11536574.0,Yes,8.82,Closed,2024-09-15,Online Portal,Newspaper,urgent,High,Kabir Das,rohan.agarwal502@example.com,1916833397.0,Mumbai,251368.0,Luxury,Vihaan Das,PropHub,10.0,3.5,Gurugram,Chennai,Salt Lake,Penthouse,4.0,2.0,803,2022.0,Yes,Unfurnished,19.974646,79.282696,12770695,Under Offer,"Wifi, Garden",38.0,New,2364.0,A,48.0,81.0
DEAL305254,2024-06-22,CUST104190,BRK50334,PROP204731,8524149,8118945.0,Yes,10.56,Closed,2024-07-12,Cold Call,Broker Referral,ok,High,Mira Khan,priya.patel45@yahoo.com,1658318040.0,Mumbai,134483.0,Premium,Rahul Iyer,Skyline Realty,3.0,4.7,Gurugram,Kolkata,Banjara Hills,Plot,3.0,2.0,1427,2017.0,Yes,Furnished,26.094315,86.520143,9350615,Withdrawn,"Gym, Pool, Lift, Play Area",3.0,Good,1816.0,C,46.0,68.0
DEAL305255,2022-07-26,CUST100165,BRK50227,PROP204312,6746798,6487000.0,Yes,8.83,Closed,2022-08-10,Cold Call,Facebook,??,Mid,Priya Singh,vihaan.agarwal612@outlook.com,1063853286.0,Kolkata,317227.0,Budget,Aditi Chopra,Skyline Realty,5.0,2.6,Bangalore,Delhi,Andheri,Plot,2.0,2.0,685,1991.0,No,Unfurnished,13.405907,84.64721,6574905,Sold,"Intercom, Wifi, Pool, Parking",38.0,Good,2978.0,F,70.0,99.0
DEAL305256,2020-12-05,CUST102233,BRK50216,PROP207475,13239107,12854453.0,No,7.7,Cancelled,2023-10-11,Social Media,Instagram,client wants quick close,High,Mira Das,ishaan.sharma890@gmail.com,8867550307.0,Jaipur,441787.0,Luxury,Mira Khan,PropSquare,10.0,3.4,New Delhi,Hyderabad,Sector 62,Plot,1.0,2.0,740,1995.0,Covered,Semi-Furnished,16.245724,72.68454,13275599,Under Offer,"Security, Intercom",21.0,Needs Renovation,1998.0,D,70.0,74.0
DEAL305257,2025-07-11,CUST103199,BRK50476,PROP206041,4548952,4476371.0,No,9.23,Pending,2023-10-11,Social Media,Website,client wants quick close,Mid,Sachin Kapoor,rohan.reddy794@gmail.com,1124277219.0,Ahmedabad,133844.0,Mid,Kabir Nair,PropSquare,12.0,4.2,Chennai,Gurugram,Althan,Apartment,1.0,1.0,547,2002.0,No,Unfurnished,28.309924,81.738046,4613800,Under Offer,"Lift, Gym, Security",30.0,New,2695.0,F,64.0,61.0
DEAL305258,2023-03-19,CUST100244,BRK50457,PROP206242,8153737,8355857.0,Yes,9.79,Closed,2023-05-27,Online Portal,Google Ads,urgent,High,Rahul Gupta,kabir.gupta104@yahoo.com,4519756741.0,Noida,253173.0,Budget,Rohan Mehta,Skyline Realty,7.0,2.5,Gurugram,Ahmedabad,T Nagar,Penthouse,2.0,3.0,921,2008.0,Street,Unfurnished,27.730236,73.479695,7916071,Under Offer,"Gym, CCTV, Pool",0.0,Old,2480.0,C,78.0,76.0
DEAL305259,2020-04-06,CUST101173,BRK50175,PROP201752,10027404,9857592.0,No,9.39,Closed,2020-07-03,Cold Call,Instagram,ok,High,Ishaan Gupta,anaya.singh16@example.com,5404750985.0,Ahmedabad,79112.0,Luxury,Anaya Kapoor,UrbanKeys,5.0,4.2,Jaipur,Chennai,Sector 62,Apartment,4.0,1.0,179,2002.0,No,Furnished,27.06491,74.972411,9570916,Withdrawn,"Security, Power Backup, Intercom, Gym, Parking",21.0,Needs Renovation,2480.0,E,90.0,93.0
DEAL305260,2025-04-05,CUST104577,BRK50167,PROP204850,6193681,6175560.0,No,9.23,Closed,2025-05-09,Social Media,Billboard,client wants quick close,Mid,Sachin Chopra,diya.nair973@outlook.com,9651221677.0,Pune,141039.0,Luxury,Vihaan Gupta,CityHomes,7.0,4.5,Mumbai,Ahmedabad,Sector 62,Plot,3.0,2.0,1124,1980.0,Covered,Semi-Furnished,21.47539,79.112984,6703782,Withdrawn,"CCTV, Intercom, Power Backup, Play Area",19.0,Old,2784.0,B,58.0,51.0
DEAL305261,2023-10-14,CUST100677,BRK50146,PROP204497,9763072,10448530.0,No,9.23,Cancelled,2023-10-11,Cold Call,Google Ads,urgent,High,Arjun Gupta,kabir.chopra69@example.com,971848574.0,Chennai,87595.0,Budget,AaravD as,UrbanKeys,1.0,3.4,Ahmedabad,Bangalore,Satellite,Studio,2.0,2.0,654,1988.0,No,Semi-Furnished,14.754438,84.368744,10825482,Withdrawn,"Garden, CCTV, Security",19.0,Good,2426.0,B,52.0,36.0
DEAL305262,2021-07-11,CUST101026,BRK50277,PROP200871,9896102,8959426.0,No,9.23,Closed,2021-09-02,Cold Call,Instagram,urgent,High,Arjun Kulkarni,priya.kapoor113@gmail.com,860502948.0,Gurugram,130284.0,Mid,Mira Sharma,UrbanKeys,4.0,3.2,Jaipur,Surat,Sector 62,Plot,3.0,2.0,1395,1987.0,Yes,Furnished,19.642654,80.891281,10231422,Under Offer,"Garden, Lift",23.0,Old,2480.0,F,42.0,79.0
DEAL305263,2022-11-06,CUST100028,BRK50064,PROP201805,9858507,10241169.0,No,10.49,Closed,2022-11-20,Social Media,Google Ads,see email,High,Vivaan Sharma,anita.sharma19@example.com,175214724.0,Surat,305479.0,Luxury,Anita Nair,Skyline Realty,7.0,3.3,Bangalore,Noida,Satellite,Apartment,3.0,1.0,1635,1980.0,Covered,Semi-Furnished,20.452768,74.652912,10212245,Active,"Lift, CCTV, Security",19.0,Needs Renovation,2860.0,D,85.0,43.0
DEAL305264,2019-12-12,CUST102461,BRK50003,PROP200882,6962549,6760332.0,Yes,8.43,Cancelled,2023-10-11,Referral,Facebook,??,Mid,Rahul Chopra,vivaan.gupta355@gmail.com,1321375452.0,Bengaluru,137060.0,Luxury,Sachin Nair,CityHomes,7.0,4.3,Surat,Jaipur,Sector 62,Plot,1.0,3.0,396,1985.0,No,Furnished,24.167406,74.30979,7547648,Sold,"Power Backup, Club House, Pool, Security, Gym",39.0,Old,4402.0,E,59.0,71.0
DEAL305265,2024-01-05,CUST104250,BRK50134,PROP200160,3105224,3108613.0,No,9.23,Cancelled,2023-10-11,Referral,Newspaper,urgent,Mid,Rahul Das,aditi.khan575@example.com,1324915812.0,Bangalore,197360.0,Premium,Vihaan Patel,Skyline Realty,5.0,3.8,Bengaluru,Gurugram,Sector 62,Penthouse,3.0,2.0,1336,2014.0,No,Semi-Furnished,21.213414,84.909718,3010317,Under Offer,"Play Area, Intercom, Wifi, Lift, Security",28.0,New,2480.0,E,48.0,47.0
DEAL305266,2019-08-21,CUST101565,BRK50486,PROP207083,6173437,6554334.0,Yes,8.06,Closed,2019-09-25,Walk-in,Website,urgent,Mid,Sneha Reddy,mira.gupta694@example.com,9085517082.0,Mumbai,132474.0,Premium,Sachin Shah,UrbanKeys,4.0,4.6,Chennai,New Delhi,Banjara Hills,Penthouse,2.0,3.0,690,1987.0,Street,Unfurnished,28.526046,79.386447,6653347,Active,"Lift, Power Backup, Club House",19.0,Good,806.0,E,70.0,85.0
DEAL305267,2022-01-25,CUST103430,BRK50182,PROP204975,7732839,7744384.0,Yes,9.23,Pending,2023-10-11,Online Portal,Newspaper,??,Mid,Diya Das,kabir.patel261@yahoo.com,8202909231.0,Hyderabad,145312.0,Budget,Kabir Reddy,Skyline Realty,5.0,2.6,Noida,Gurugram,Satellite,Apartment,5.0,2.0,1410,2022.0,Covered,Furnished,26.559001,84.897678,7954837,Withdrawn,"Intercom, Garden, CCTV, Club House",1.0,Good,1614.0,C,40.0,36.0
DEAL305268,2022-07-05,CUST104840,BRK50063,PROP204158,6513089,6967731.0,Yes,10.08,Pending,2023-10-11,Online Portal,Instagram,urgent,Mid,Arjun Sharma,sachin.sharma109@example.com,1126700870.0,Hyderabad,170522.0,Budget,Sachin Patel,Skyline Realty,13.0,4.8,Noida,Noida,Satellite,Studio,2.0,2.0,1091,2001.0,Street,Semi-Furnished,13.416464,82.993603,7176571,Sold,"Club House, CCTV, Power Backup, Wifi, Parking",9.0,Old,3466.0,E,61.0,33.0
DEAL305269,2019-05-08,CUST101737,BRK50053,PROP201798,9728285,9296778.0,Yes,7.68,Pending,2023-10-11,Referral,Instagram,client wants quick close,High,Sachin Singh,aarav.nair410@example.com,7137588661.0,Mumbai,164915.0,Luxury,Vivaan Kaopor,HomeNest,5.0,2.9,Hyderabad,Kolkata,Althan,Apartment,4.0,2.0,1898,1981.0,No,Unfurnished,17.446816,84.791909,9549870,Withdrawn,"CCTV, Gym",19.0,New,2480.0,B,52.0,30.0
DEAL305270,2018-07-27,CUST104216,BRK50366,PROP202801,7586997,7317376.0,Yes,8.29,Closed,2018-08-30,Referral,Facebook,urgent,Mid,Rahul Sharma,arjun.das435@outlook.com,1767871962.0,Hyderabad,222028.0,Mid,Rohan Singh,HomeNest,5.0,4.9,Pune,Surat,Kothrud,Row House,2.0,3.0,983,2006.0,Street,Furnished,15.291043,78.093692,7657615,Active,"Club House, Play Area",21.0,Needs Renovation,1532.0,C,53.0,97.0
DEAL305271,2020-05-12,CUST103252,BRK50171,PROP201044,6458155,6210003.0,No,9.97,Pending,2023-10-11,Walk-in,Newspaper,see email,Mid,Rohan Kapoor,arjun.patel835@example.com,6533320916.0,Gurugram,161108.0,Mid,Aarav Mehta,UrbanKeys,7.0,3.4,Surat,Ahmedabad,Andheri,Villa,1.0,3.0,1542,2022.0,Yes,Furnished,23.791969,85.337649,6532495,Under Offer,"Wifi, Gym",22.0,Old,2529.0,D,70.0,98.0
DEAL305272,2022-11-28,CUST100846,BRK50078,PROP202593,11109603,11502969.0,Yes,9.37,Closed,2022-12-30,Cold Call,Facebook,urgent,High,Anaya Gupta,aarav.khan at example.com,1008049710.0,Gurugram,507109.0,Luxury,Rahul Kulkarni,HomeNest,4.0,2.5,Surat,Gurugram,Andheri,Apartment,2.0,2.0,1220,2008.0,Yes,Furnished,21.205512,86.122394,11095038,Sold,"Play Area, Garden, Club House, Wifi, Intercom",6.0,New,2662.0,E,62.0,97.0
DEAL305273,2022-12-04,CUST101788,BRK50450,PROP204767,13575809,13797057.0,Yes,10.34,Pending,2023-10-11,Walk-in,Google Ads,client wants quick close,High,Ishaan Das,kabir.reddy677@outlook.com,9675170634.0,Kolkata,161108.0,Luxury,Arjun Khan,PropSquare,3.0,3.2,Pune,Noida,Kothrud,Row House,3.0,1.0,1656,2019.0,No,Unfurnished,24.22353,81.251063,13061551,Under Offer,"CCTV, Security",23.0,Needs Renovation,2824.0,B,74.0,68.0
DEAL305274,2023-10-16,CUST102302,BRK50217,PROP206161,11962183,12653760.0,Yes,11.33,Closed,2024-01-06,Social Media,Broker Referral,client wants quick close,High,Diya Iyer,vivaan.kulkarni85@outlook.com,4575983324.0,Noida,195420.0,Premium,Ishaan Shah,CityHomes,2.0,3.5,Chennai,Jaipur,Sector 62,Row House,5.0,1.0,1719,2023.0,Street,Unfurnished,14.877599,83.968796,13269918,Sold,"Security, Club House",35.0,Old,2137.0,E,71.0,70.0
DEAL305275,2019-01-22,CUST103381,BRK50029,PROP206058,10574049,10652063.0,No,10.87,Closed,2019-03-04,Referral,Facebook,see email,High,Aarav Shah,rahul.shah942@outlook.com,2978784970.0,Noida,68670.0,Premium,Aditi Chopra,PropHub,17.0,3.4,Kolkata,Ahmedabad,Althan,Apartment,1.0,2.0,971,2007.0,Yes,Furnished,14.672611,82.654748,11002591,Sold,"Garden, Play Area, Club House, Intercom",21.0,Old,3580.0,E,59.0,90.0
DEAL305276,2021-10-04,CUST104708,BRK50186,PROP202443,4406962,4517919.0,Yes,10.89,Pending,2023-10-11,Referral,Facebook,client wants quick close,Mid,Mira Mehta,arjun.kulkarni737@gmail.com,3422223702.0,Chennai,141718.0,Mid,Diya Sharma,HomeNest,5.0,4.3,Kolkata,Chennai,Sector 62,Row House,3.0,4.0,1375,2008.0,Yes,Semi-Furnished,13.773017,84.731082,4353657,Sold,"Security, Pool",26.0,Good,3153.0,E,91.0,64.0
